posted_date,current_price,original_price,changes_in_price,price,price_per_m2,times_in_sales
17-05-2018, 1.395.000, 1.395.000,-, 1.395.000, 5.167,1 maand
08-05-2018, 569.500, 569.500,-, 569.500, 4.746,1 maand
25-06-2018, 1.845.000, 1.845.000,-, 1.845.000,-,5 dagen
26-06-2018, 340.000, 340.000,-, 340.000, 5.397,4 dagen
16-05-2018, 2.100.000, 2.100.000,-, 2.100.000, 9.211,1 maand
26-05-2018, 200.000, 200.000,-, 200.000, 3.333,1 maand
26-02-2018, 430.000, 420.000," 10.000 / 2,4%", 430.000, 5.309,4 maanden
13-05-2018, 925.000, 949.000," -24.000 / -2,5%", 925.000, 8.114,1 maand
15-05-2018, 1.975.000, 1.975.000,-, 1.975.000, 8.028,1 maand
03-03-2018, 300.000, 300.000,-, 300.000, 5.660,3 maanden
11-05-2018, 350.000, 375.000," -25.000 / -6,7%", 350.000, 6.731,1 maand
12-05-2018, 849.000, 875.000," -26.000 / -3,0%", 849.000, 6.792,1 maand
01-06-2018, 575.000, 575.000,-,,,
12-06-2018, 285.000, 285.000,-, 285.000, 3.353,18 dagen
20-04-2018, 695.000, 675.000," 20.000 / 3,0%", 695.000,-,2 maanden
11-05-2018, 275.000, 275.000,-, 275.000,-,1 maand
25-05-2018, 239.500, 239.500,-, 239.500, 2.957,1 maand
20-05-2018, 650.000, 650.000,-, 650.000, 6.633,1 maand
03-06-2018, 325.000, 325.000,-, 325.000, 7.738,27 dagen
09-05-2018, 389.000, 400.000," -11.000 / -2,8%", 389.000, 3.777,1 maand
01-06-2018, 310.000, 310.000,-, 310.000, 3.827,29 dagen
23-05-2018, 215.000, 215.000,-, 215.000, 3.359,1 maand
10-05-2018, 415.000, 470.000," -55.000 / -11,7%", 415.000, 4.462,1 maand
19-06-2018, 325.000, 325.000,-, 325.000, 5.909,11 dagen
28-06-2018, 35.000, 35.000,-, 35.000,-,Nieuw
07-04-2018, 539.000, 539.000,-, 539.000, 3.692,2 maanden
12-06-2018, 325.000, 325.000,-, 325.000, 4.221,18 dagen
11-03-2018, 899.000, 899.000,-, 899.000, 4.105,3 maanden
09-05-2018, 749.000, 749.000,-, 749.000, 6.688,1 maand
26-04-2018, 950.000, 950.000,-, 950.000, 6.333,2 maanden
26-04-2018, 550.000, 550.000,-, 550.000, 6.471,2 maanden
01-06-2018, 550.000, 550.000,-, 550.000, 6.395,29 dagen
15-06-2018, 925.000, 925.000,-, 925.000, 6.852,15 dagen
05-06-2018, 225.000, 225.000,-, 225.000, 3.358,25 dagen
14-06-2018, 550.000, 550.000,-,,,
23-04-2018, 400.000, 420.000," -20.000 / -4,8%", 400.000, 5.195,2 maanden
24-04-2018, 350.000, 350.000,-, 350.000, 4.930,2 maanden
13-06-2018, 1.775.000, 1.775.000,-, 1.775.000, 7.889,17 dagen
06-05-2018, 275.000, 285.000," -10.000 / -3,5%", 275.000, 6.707,1 maand
06-05-2018, 1.150.000, 1.195.000," -45.000 / -3,8%", 1.150.000, 7.931,1 maand
23-05-2018, 299.000, 299.000,-, 299.000, 3.987,1 maand
08-06-2018, 425.000, 425.000,-, 425.000, 4.250,22 dagen
23-06-2018, 350.000, 350.000,-, 350.000,-,7 dagen
17-05-2018, 398.114, 398.114,-, 398.114, 4.797,1 maand
17-05-2018, 395.489, 395.489,-, 395.489, 4.653,1 maand
17-05-2018, 342.023, 342.023,-, 342.023, 4.560,1 maand
17-05-2018, 404.522, 404.522,-, 404.522, 4.874,1 maand
17-05-2018, 402.749, 402.749,-, 402.749, 4.852,1 maand
06-06-2018, 785.000, 785.000,-,,,
06-06-2018, 775.000, 775.000,-,,,
06-06-2018, 775.000, 775.000,-,,,
08-06-2018, 389.000, 389.000,-, 389.000, 4.420,22 dagen
05-05-2018, 275.000, 275.000,-, 275.000, 5.000,1 maand
15-01-2018, 1.600.000, 1.400.000," 200.000 / 14,3%", 1.600.000, 10.738,5 maanden
16-05-2018, 769.731, 715.000," 54.731 / 7,7%", 769.731, 4.398,1 maand
16-05-2018, 771.949, 771.949,-, 771.949, 4.411,1 maand
16-05-2018, 529.429, 529.429,-, 529.429, 4.340,1 maand
16-05-2018, 530.762, 530.762,-, 530.762, 4.351,1 maand
16-05-2018, 532.095, 532.095,-, 532.095, 4.361,1 maand
16-05-2018, 533.427, 533.427,-, 533.427, 4.372,1 maand
16-05-2018, 529.429, 529.429,-, 529.429, 4.340,1 maand
16-05-2018, 785.556, 785.556,-, 785.556, 4.704,1 maand
17-05-2018, 333.139, 333.139,-, 333.139, 4.442,1 maand
17-05-2018, 364.874, 364.874,-, 364.874, 4.505,1 maand
17-05-2018, 371.890, 371.890,-, 371.890, 4.649,1 maand
28-05-2018, 450.000, 450.000,-, 450.000, 6.818,1 maand
04-05-2018, 189.500, 189.500,-, 189.500, 2.707,1 maand
12-06-2018, 275.000, 275.000,-, 275.000, 5.612,18 dagen
02-06-2017, 995.000, 1.085.000," -90.000 / -8,3%", 995.000, 6.142,12 maanden
13-06-2018, 1.075.000, 1.075.000,-, 1.075.000, 5.375,17 dagen
20-04-2018, 749.000, 795.000," -46.000 / -5,8%", 749.000, 7.133,2 maanden
30-05-2018, 325.000, 325.000,-, 325.000, 6.771,1 maand
16-05-2018, 527.652, 527.652,-, 527.652, 4.325,1 maand
17-05-2018, 400.376, 400.376,-, 400.376, 4.710,1 maand
17-05-2018, 404.522, 404.522,-, 404.522, 4.874,1 maand
17-05-2018, 342.023, 342.023,-, 342.023, 4.560,1 maand
16-02-2018, 375.000, 300.000," 75.000 / 25,0%", 375.000, 6.696,4 maanden
17-05-2018, 404.522, 404.522,-, 404.522, 4.874,1 maand
17-05-2018, 395.489, 395.489,-, 395.489, 4.653,1 maand
17-05-2018, 333.139, 333.139,-, 333.139, 4.442,1 maand
17-05-2018, 373.759, 373.759,-, 373.759, 4.614,1 maand
17-05-2018, 371.890, 371.890,-, 371.890, 4.649,1 maand
02-05-2018, 599.000, 599.000,-, 599.000, 6.807,1 maand
22-02-2018, 650.000, 650.000,-, 650.000, 5.963,4 maanden
19-11-2017, 215.000, 195.000," 20.000 / 10,3%", 215.000, 3.162,7 maanden
08-06-2018, 265.000, 265.000,-, 265.000, 6.463,22 dagen
16-05-2018, 526.320, 526.320,-, 526.320, 4.314,1 maand
16-05-2018, 527.652, 527.652,-, 527.652, 4.325,1 maand
16-05-2018, 726.617, 726.617,-, 726.617, 4.351,1 maand
16-05-2018, 526.320, 526.320,-, 526.320, 4.314,1 maand
16-05-2018, 530.762, 530.762,-, 530.762, 4.351,1 maand
16-05-2018, 533.427, 533.427,-, 533.427, 4.372,1 maand
01-05-2018, 439.000, 439.000,-, 439.000, 5.932,1 maand
17-05-2018, 364.874, 364.874,-, 364.874, 4.505,1 maand
17-05-2018, 398.114, 398.114,-, 398.114, 4.797,1 maand
08-06-2018, 450.000, 450.000,-, 450.000, 5.000,22 dagen
23-06-2018, 1.385.000, 1.385.000,-, 1.385.000,-,7 dagen
27-06-2018, 295.000, 295.000,-, 295.000, 5.086,3 dagen
27-06-2018, 325.000, 325.000,-, 325.000, 7.222,3 dagen
25-06-2018, 1.800.000, 1.800.000,-, 1.800.000, 6.667,5 dagen
20-04-2018, 185.000, 175.000," 10.000 / 5,7%", 185.000, 6.167,2 maanden
16-05-2018, 785.556, 785.556,-, 785.556, 4.704,1 maand
16-05-2018, 532.095, 532.095,-, 532.095, 4.361,1 maand
30-06-2018, 314.009, 314.009,-, 314.009, 3.049,Nieuw
30-06-2018, 3.150.000, 3.150.000,-, 3.150.000, 7.127,Nieuw
27-04-2018, 1.550.000, 1.635.000," -85.000 / -5,2%", 1.550.000, 8.807,2 maanden
17-05-2018, 395.896, 395.896,-, 395.896, 4.770,1 maand
12-06-2018, 250.000, 250.000,-, 250.000, 3.571,18 dagen
11-11-2017, 425.000, 450.000," -25.000 / -5,6%", 425.000, 6.071,7 maanden
05-06-2018, 695.000, 695.000,-, 695.000, 6.619,25 dagen
10-06-2018, 275.000, 275.000,-, 275.000, 3.198,20 dagen
25-04-2018, 575.000, 575.000,-, 575.000, 5.990,2 maanden
25-05-2018, 450.000, 450.000,-, 450.000, 4.245,1 maand
14-02-2018, 49.000, 49.000,-, 49.000, 4.083,4 maanden
26-04-2018, 339.000, 345.000," -6.000 / -1,7%", 339.000, 6.519,2 maanden
27-04-2018, 550.000, 550.000,-, 550.000, 6.250,2 maanden
24-04-2018, 375.000, 375.000,-, 375.000, 3.000,2 maanden
25-04-2018, 2.300.000, 2.300.000,-, 2.300.000,-,2 maanden
19-05-2018, 300.000, 300.000,-, 300.000, 3.261,1 maand
22-06-2018, 650.000, 650.000,-, 650.000,-,8 dagen
22-06-2018, 359.000, 359.000,-, 359.000, 3.554,8 dagen
23-06-2018, 350.000, 350.000,-, 350.000,-,7 dagen
26-04-2018, 325.000, 325.000,-, 325.000, 5.417,2 maanden
16-04-2018, 250.000, 250.000,-, 250.000, 5.000,2 maanden
28-10-2017, 435.000, 275.000," 160.000 / 58,2%", 435.000, 3.919,8 maanden
26-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
17-05-2018, 373.759, 373.759,-, 373.759, 4.614,1 maand
01-06-2018, 775.000, 775.000,-, 775.000, 5.536,29 dagen
06-06-2018, 765.000, 765.000,-,,,
06-06-2018, 760.000, 760.000,-,,,
21-06-2018, 1.300.000, 1.300.000,-, 1.300.000, 10.656,9 dagen
22-06-2018, 449.000, 449.000,-, 449.000,-,8 dagen
20-03-2018, 330.000, 330.000,-, 330.000, 5.500,3 maanden
10-02-2018, 600.000, 600.000,-, 600.000, 5.825,4 maanden
16-05-2018, 427.715, 427.715,-, 427.715, 4.320,1 maand
16-05-2018, 910.298, 910.298,-, 910.298, 4.597,1 maand
01-06-2018,Prijs op aanvraag,-,n.v.t.,,,
06-06-2018, 269.000, 269.000,-, 269.000, 5.490,24 dagen
11-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 dagen
20-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,10 dagen
20-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,10 dagen
20-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,10 dagen
03-06-2018, 265.000, 265.000,-, 265.000, 6.463,27 dagen
06-05-2018, 825.000, 825.000,-, 825.000, 3.873,1 maand
14-06-2018, 345.000, 345.000,-, 345.000, 4.059,16 dagen
16-05-2018, 427.715, 427.715,-, 427.715, 4.320,1 maand
21-06-2018, 475.000, 475.000,-, 475.000, 7.197,9 dagen
21-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,9 dagen
23-12-2017, 176.000, 180.000," -4.000 / -2,2%", 176.000, 2.347,6 maanden
22-06-2018, 450.000, 450.000,-, 450.000, 3.600,8 dagen
08-05-2018, 235.000, 235.000,-, 235.000, 2.374,1 maand
10-05-2018, 259.000, 259.000,-, 259.000, 3.648,1 maand
25-05-2018, 289.000, 289.000,-, 289.000, 5.255,1 maand
30-05-2018, 997.000, 997.000,-, 997.000, 5.665,1 maand
16-05-2018, 429.931, 429.931,-, 429.931, 4.343,1 maand
21-04-2018, 1.600.000, 1.600.000,-, 1.600.000, 9.040,2 maanden
21-04-2018, 998.000, 998.000,-, 998.000,-,2 maanden
16-05-2018, 761.150, 761.150,-, 761.150, 4.451,1 maand
21-06-2018, 175.000, 175.000,-, 175.000, 2.536,9 dagen
08-02-2018, 1.150.000, 1.300.000," -150.000 / -11,5%", 1.150.000, 5.808,4 maanden
24-05-2018, 289.000, 289.000,-, 289.000, 6.422,1 maand
28-05-2018, 375.000, 375.000,-, 375.000, 5.682,1 maand
28-06-2018, 795.000, 795.000,-, 795.000, 4.676,Nieuw
29-06-2018, 325.000, 325.000,-,,,
30-06-2018, 570.000, 570.000,-, 570.000, 6.552,Nieuw
20-04-2018, 340.000, 340.000,-, 340.000, 5.965,2 maanden
16-05-2018, 756.708, 756.708,-, 756.708, 4.425,1 maand
23-03-2018, 400.000, 400.000,-, 400.000, 2.797,3 maanden
16-06-2018, 2.200.000, 2.200.000,-, 2.200.000, 7.407,14 dagen
02-06-2018, 350.000, 350.000,-, 350.000, 4.430,28 dagen
28-10-2017, 585.000, 410.000," 175.000 / 42,7%", 585.000, 6.500,8 maanden
06-04-2018, 360.000, 360.000,-,,,
16-05-2018, 442.787, 442.787,-, 442.787, 4.473,1 maand
16-05-2018, 442.787, 442.787,-, 442.787, 4.473,1 maand
16-05-2018, 914.277, 914.277,-, 914.277, 4.396,1 maand
16-05-2018, 761.150, 761.150,-, 761.150, 4.451,1 maand
16-05-2018, 577.101, 577.101,-, 577.101, 3.607,1 maand
16-05-2018, 592.739, 592.739,-, 592.739, 3.705,1 maand
16-05-2018, 580.738, 580.738,-, 580.738, 3.630,1 maand
31-05-2018, 575.000, 575.000,-, 575.000, 7.468,0 maanden
15-06-2018, 685.000, 685.000,-, 685.000, 5.905,15 dagen
15-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,15 dagen
16-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,14 dagen
25-05-2018, 550.000, 550.000,-, 550.000, 5.189,1 maand
26-05-2018, 700.000, 700.000,-, 700.000, 7.692,1 maand
14-06-2018, 2.850.000, 2.850.000,-, 2.850.000,-,16 dagen
16-05-2018, 592.738, 592.738,-, 592.738, 3.682,1 maand
16-05-2018, 425.000, 425.000,-, 425.000, 4.830,1 maand
01-08-2017, 479.000, 495.000," -16.000 / -3,2%", 479.000, 5.988,11 maanden
20-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018, 195.000, 195.000,-, 195.000, 7.500,1 maand
25-05-2018, 4.000.000, 4.000.000,-, 4.000.000,-,1 maand
29-05-2018, 275.000, 275.000,-, 275.000, 3.438,1 maand
13-06-2018, 349.000, 349.000,-, 349.000, 8.310,17 dagen
14-06-2018, 200.000, 200.000,-, 200.000, 3.175,16 dagen
16-05-2018, 577.101, 577.101,-, 577.101, 3.607,1 maand
15-06-2018, 750.000, 750.000,-, 750.000,-,15 dagen
16-05-2018, 429.931, 429.931,-, 429.931, 4.343,1 maand
16-05-2018, 445.447, 445.447,-, 445.447, 4.499,1 maand
16-05-2018, 756.708, 756.708,-, 756.708, 4.425,1 maand
23-05-2018, 225.000, 225.000,-, 225.000, 4.412,1 maand
28-05-2018, 765.000, 760.000," 5.000 / 0,7%",,,
19-05-2018, 365.000, 365.000,-, 365.000, 6.186,1 maand
13-06-2018, 875.000, 875.000,-, 875.000, 7.172,17 dagen
14-06-2018, 1.650.000, 1.650.000,-, 1.650.000, 6.445,16 dagen
10-05-2018, 545.000, 545.000,-, 545.000, 7.171,1 maand
16-05-2018, 442.787, 442.787,-, 442.787, 4.473,1 maand
11-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 dagen
11-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 dagen
11-06-2018, 685.000, 685.000,-, 685.000,-,19 dagen
11-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,19 dagen
11-06-2018, 925.000, 925.000,-, 925.000, 8.043,19 dagen
21-06-2018, 275.000, 275.000,-,,,
02-09-2017, 285.000, 269.000," 16.000 / 5,9%", 285.000, 7.308,9 maanden
16-05-2018, 580.738, 580.738,-, 580.738, 3.630,1 maand
16-05-2018, 910.298, 910.298,-, 910.298, 4.597,1 maand
01-06-2018, 325.000, 325.000,-, 325.000, 4.063,29 dagen
14-04-2018, 1.395.000, 1.445.000," -50.000 / -3,5%", 1.395.000, 6.118,2 maanden
23-05-2018, 699.000, 699.000,-, 699.000, 5.295,1 maand
03-05-2018, 275.000, 275.000,-, 275.000, 4.044,1 maand
23-05-2018, 255.000, 255.000,-, 255.000, 4.904,1 maand
23-05-2018, 450.000, 450.000,-, 450.000, 5.056,1 maand
24-05-2018, 194.000, 194.000,-, 194.000, 6.929,1 maand
14-04-2018, 3.875.000, 4.250.000," -375.000 / -8,8%", 3.875.000, 8.908,2 maanden
09-06-2018, 899.000, 899.000,-, 899.000, 6.709,21 dagen
20-06-2018, 794.659, 794.659,-, 794.659, 6.792,10 dagen
20-06-2018, 783.659, 783.659,-, 783.659, 6.698,10 dagen
09-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 dagen
12-04-2018, 499.000, 525.000," -26.000 / -5,0%", 499.000, 5.144,2 maanden
11-06-2018, 2.195.000, 2.195.000,-, 2.195.000, 13.719,19 dagen
12-04-2018, 1.395.000, 1.395.000,-, 1.395.000, 7.342,2 maanden
11-06-2018, 469.000, 469.000,-, 469.000, 6.700,19 dagen
08-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,22 dagen
09-06-2018, 1.515.000, 1.515.000,-, 1.515.000, 6.794,21 dagen
08-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,22 dagen
07-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,23 dagen
23-06-2018, 450.000, 450.000,-, 450.000,-,7 dagen
09-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,21 dagen
12-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
22-05-2018, 300.000, 300.000,-, 300.000, 5.660,1 maand
02-06-2018, 500.000, 500.000,-, 500.000, 4.808,28 dagen
07-04-2018, 2.075.000, 2.075.000,-, 2.075.000, 24.128,2 maanden
16-05-2018, 255.061, 255.061,-, 255.061, 4.398,1 maand
16-05-2018, 228.246, 228.246,-, 228.246, 4.658,1 maand
16-05-2018, 228.246, 228.246,-, 228.246, 4.658,1 maand
16-05-2018, 246.792, 246.792,-, 246.792, 5.037,1 maand
16-05-2018, 246.792, 246.792,-, 246.792, 5.037,1 maand
16-05-2018, 251.316, 251.316,-, 251.316, 5.129,1 maand
16-05-2018, 228.246, 228.246,-, 228.246, 4.658,1 maand
31-05-2018, 375.000, 375.000,-, 375.000, 6.696,0 maanden
16-05-2018, 1.400.000, 1.400.000,-, 1.400.000, 4.947,1 maand
08-06-2018, 1.545.000, 1.545.000,-, 1.545.000, 10.439,22 dagen
15-05-2018, 925.000, 925.000,-, 925.000, 6.379,1 maand
10-06-2018, 295.000, 295.000,-, 295.000, 4.275,20 dagen
14-06-2018, 550.000, 550.000,-,,,
06-04-2018, 250.000, 275.000," -25.000 / -9,1%", 250.000, 5.102,2 maanden
04-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,26 dagen
16-05-2018, 228.246, 228.246,-, 228.246, 4.658,1 maand
16-05-2018, 230.508, 230.508,-, 230.508, 4.704,1 maand
26-08-2017, 898.000, 898.000,-, 898.000, 3.265,10 maanden
19-05-2018, 435.000, 435.000,-, 435.000,-,1 maand
16-05-2018, 251.316, 251.316,-, 251.316, 5.129,1 maand
26-05-2018, 400.000, 400.000,-, 400.000, 5.634,1 maand
16-05-2018, 257.722, 257.722,-, 257.722, 4.443,1 maand
16-05-2018, 230.508, 230.508,-, 230.508, 4.704,1 maand
08-11-2017, 299.000, 299.000,-, 299.000, 6.102,7 maanden
06-06-2018, 2.950.000, 2.950.000,-, 2.950.000, 11.479,24 dagen
17-04-2018, 349.511, 349.511,-, 349.511, 3.177,2 maanden
04-04-2018, 995.000, 1.050.000," -55.000 / -5,2%", 995.000, 8.432,2 maanden
12-06-2018, 435.000, 435.000,-,,,
04-04-2018, 500.000, 525.000," -25.000 / -4,8%", 500.000, 3.247,2 maanden
05-04-2018, 799.000, 819.500," -20.500 / -2,5%", 799.000, 9.291,2 maanden
05-04-2018, 350.000, 350.000,-, 350.000, 7.447,2 maanden
16-05-2018, 230.508, 230.508,-, 230.508, 4.704,1 maand
01-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,29 dagen
01-06-2018, 575.000, 575.000,-, 575.000,-,29 dagen
02-06-2018, 199.000, 199.000,-, 199.000, 3.317,28 dagen
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
12-06-2018, 325.000, 325.000,-, 325.000, 6.633,18 dagen
02-06-2018, 950.000, 950.000,-, 950.000, 7.090,28 dagen
21-07-2017, 625.000, 625.000,-,,,
17-04-2018, 440.000, 440.000,-, 440.000, 5.500,2 maanden
26-04-2018, 265.000, 265.000,-, 265.000, 3.193,2 maanden
01-05-2018, 450.000, 450.000,-,,,
21-05-2018, 325.000, 325.000,-, 325.000, 5.328,1 maand
05-06-2018, 299.000, 299.000,-, 299.000, 5.537,25 dagen
05-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,25 dagen
07-04-2018, 275.000, 265.000," 10.000 / 3,8%", 275.000,-,2 maanden
31-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,0 maanden
02-04-2018, 375.000, 375.000,-, 375.000, 7.212,2 maanden
16-03-2018, 750.000, 750.000,-, 750.000, 7.732,3 maanden
26-03-2018, 575.000, 575.000,-, 575.000, 9.583,3 maanden
16-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018, 795.000, 795.000,-, 795.000, 9.034,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
06-04-2018, 425.000, 425.000,-, 425.000, 3.899,2 maanden
06-06-2018, 249.000, 249.000,-, 249.000, 3.662,24 dagen
01-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,29 dagen
01-06-2018, 1.180.000, 1.180.000,-, 1.180.000, 8.613,29 dagen
01-06-2018, 418.000, 418.000,-, 418.000,-,29 dagen
01-06-2018, 369.000, 389.000," -20.000 / -5,1%",,,
30-03-2018, 650.000, 650.000,-, 650.000, 6.989,3 maanden
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018, 900.000, 900.000,-, 900.000, 5.172,1 maand
20-06-2018, 47.500, 47.500,-, 47.500,-,10 dagen
17-05-2018, 625.000, 625.000,-, 625.000, 6.720,1 maand
09-12-2017, 400.000, 400.000,-,,,
30-05-2018, 750.000, 750.000,-, 750.000, 11.029,1 maand
29-06-2018, 2.000.000, 2.000.000,-, 2.000.000,-,Nieuw
31-05-2018, 2.275.000, 2.275.000,-, 2.275.000, 10.294,1 maand
21-02-2018, 425.000, 425.000,-, 425.000, 5.822,4 maanden
29-03-2018, 329.000, 329.000,-, 329.000, 5.672,3 maanden
22-05-2018, 270.000, 270.000,-, 270.000, 5.870,1 maand
01-06-2018, 350.000, 350.000,-, 350.000, 6.481,29 dagen
31-03-2018, 649.000, 649.000,-, 649.000, 8.215,3 maanden
04-06-2018, 37.500, 37.500,-, 37.500,-,26 dagen
30-05-2018, 895.000, 895.000,-, 895.000, 6.992,1 maand
30-05-2018, 1.075.000, 1.075.000,-, 1.075.000, 9.110,1 maand
27-03-2018, 299.500, 299.500,-, 299.500, 5.076,3 maanden
21-04-2018, 465.000, 465.000,-,,,
27-03-2018, 895.000, 895.000,-, 895.000,-,3 maanden
26-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-03-2018, 235.000, 235.000,-, 235.000, 7.121,3 maanden
20-04-2018, 350.000, 350.000,-, 350.000, 3.241,2 maanden
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
25-05-2018, 200.000, 200.000,-, 200.000, 4.000,1 maand
26-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
08-11-2017,Veiling,-,n.v.t.,,,
19-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
03-06-2018, 945.000, 945.000,-, 945.000, 6.608,27 dagen
13-06-2018, 350.000, 350.000,-, 350.000, 8.333,17 dagen
27-03-2018, 300.000, 299.000," 1.000 / 0,3%", 300.000, 6.383,3 maanden
02-04-2018, 360.000, 360.000,-, 360.000, 6.102,2 maanden
30-05-2018, 39.000, 39.000,-,,,
04-05-2018, 800.000, 800.000,-, 800.000, 7.018,1 maand
01-05-2018, 300.000, 300.000,-, 300.000, 6.000,1 maand
01-06-2018, 885.000, 885.000,-,,,
15-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,15 dagen
24-05-2018, 1.450.000, 1.450.000,-, 1.450.000, 7.967,1 maand
24-05-2018, 1.650.000, 1.650.000,-, 1.650.000, 11.301,1 maand
24-05-2018, 725.000, 725.000,-, 725.000, 7.713,1 maand
21-03-2018, 927.930, 927.930,-, 927.930, 5.910,3 maanden
14-06-2018, 550.000, 550.000,-, 550.000, 4.783,16 dagen
31-05-2018, 280.000, 280.000,-, 280.000, 2.523,1 maand
19-05-2018, 275.000, 275.000,-, 275.000, 2.723,1 maand
20-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
22-05-2018, 500.000, 500.000,-, 500.000, 6.173,1 maand
12-05-2018, 300.000, 300.000,-, 300.000, 6.000,1 maand
19-04-2018, 324.511, 324.511,-, 324.511, 3.416,2 maanden
19-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
18-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
02-06-2018, 475.000, 475.000,-,,,
02-06-2018, 225.000, 225.000,-, 225.000, 9.375,28 dagen
21-04-2018, 525.000, 525.000,-, 525.000, 5.899,2 maanden
26-04-2018, 275.000, 275.000,-, 275.000, 3.161,2 maanden
16-05-2018, 375.000, 375.000,-, 375.000,-,1 maand
16-05-2018, 1.995.000, 1.995.000,-, 1.995.000, 6.234,1 maand
16-05-2018, 1.325.000, 1.325.000,-, 1.325.000, 8.833,1 maand
16-05-2018, 1.500.000, 1.500.000,-, 1.500.000, 8.333,1 maand
31-05-2018, 250.000, 250.000,-, 250.000, 5.682,1 maand
01-06-2018, 1.000.000, 1.000.000,-,,,
18-03-2018, 685.000, 699.000," -14.000 / -2,0%", 685.000, 8.354,3 maanden
19-05-2018, 650.000, 650.000,-, 650.000, 5.118,1 maand
15-05-2018, 1.000.000, 1.000.000,-, 1.000.000,-,1 maand
15-05-2018, 775.000, 775.000,-, 775.000,-,1 maand
15-05-2018, 395.000, 395.000,-, 395.000,-,1 maand
15-05-2018, 1.975.000, 1.975.000,-, 1.975.000, 15.551,1 maand
17-05-2018, 815.000, 815.000,-, 815.000, 6.626,1 maand
23-12-2017, 299.000, 159.000," 140.000 / 88,1%", 299.000, 4.333,6 maanden
18-05-2018, 975.000, 975.000,-, 975.000, 6.457,1 maand
24-04-2018, 2.250.000, 2.500.000," -250.000 / -10,0%", 2.250.000, 9.336,2 maanden
13-08-2017, 200.000, 185.000," 15.000 / 8,1%", 200.000, 2.778,10 maanden
16-05-2018, 1.495.000, 1.790.000," -295.000 / -16,5%", 1.495.000, 7.257,1 maand
16-05-2018, 1.925.000, 1.925.000,-, 1.925.000, 24.063,1 maand
16-05-2018, 1.250.000, 1.250.000,-, 1.250.000, 16.234,1 maand
14-03-2018, 599.000, 615.000," -16.000 / -2,6%", 599.000, 7.217,3 maanden
24-06-2018, 380.000, 380.000,-, 380.000, 2.734,6 dagen
15-05-2018, 1.950.000, 1.950.000,-, 1.950.000, 18.932,1 maand
