Zipcode,current_price,price_per_m2,times_in_sales,Type,Construction_year,Living_area,LOT,Plot,Rooms,Bedrooms,treinstation,tankstation,supermarkt,basisschool,kinderopvang,middelbare school,café,(huis)arts,tandarts,fitnesscentrum,bibliotheek,inhabitants,distribution_fm,population_density,Age_0-15,age_15-25,age_25-45,age_45-65,age_older,indigenous,western_allochtoon,none_western,household,household_single,household_wo_kids,household_with_kids,avg_person_per_household,perc_with_job,high_income,medium_income,low_income,income_avg,social_benefit
,200000.0, 2.703,1 maand,Benedenwoning,1979,74.0,235.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015.0,450000.0, 7.031,19 dagen,Woning,1902,64.0,174.0,,4,-,1300.0,1100.0,210.0,220.0,162.0,584.0,240.0,155.0,143.0,727.0,818.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1074.0,425000.0, 7.203,7 maanden,Appartement,1889,59.0,165.0,,3,2,1600.0,887.0,435.0,87.0,87.0,407.0,91.0,221.0,64.0,565.0,507.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1077.0,595000.0, 5.613,1 maand,Appartement,1957,106.0,364.0,,5,3,867.0,698.0,463.0,404.0,399.0,431.0,549.0,13.0,66.0,606.0,644.0,8.165,0.8791714614499425,9.239,0.18,0.11,0.29,0.27,0.16,0.65,0.27,0.08,4.105,0.47,0.25,0.28,"2,0",0.71,0.55,0.23,0.22,38.8,0.0005
1054.0,345000.0, 6.900,1 maand,Bovenwoning,1902,50.0,167.0,,2,1,2100.0,508.0,226.0,583.0,137.0,534.0,77.0,145.0,139.0,268.0,658.0,7.115,0.9203778677462888,21.356,0.13,0.11,0.44,0.25,0.07,0.66,0.22,0.12,4.46,0.64,0.19,0.18,"1,6",0.76,0.31,0.37,0.32,22.3,0.0405
1071.0,4000000.0,-,1 maand,Woning,1920,,,289.0,-,-,1600.0,905.0,285.0,240.0,228.0,233.0,186.0,250.0,230.0,130.0,1400.0,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1073.0,555000.0, 4.912,8 maanden,Woning,1930,113.0,323.0,,4,3,1400.0,696.0,231.0,221.0,52.0,316.0,200.0,144.0,128.0,454.0,364.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1087.0,850000.0, 3.346,13 maanden,Grachtenpand,2006,254.0,719.0,,6,4,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1069.0,200000.0, 3.390,9 dagen,Appartement,2012,59.0,195.0,,-,1,,,,,,,,,,,,5.185,0.9383177570093458,8.696,0.18,0.13,0.29,0.23,0.18,0.43,0.13,0.44,2.45,0.48,0.21,0.31,"2,0",0.63,0.11,0.45,0.44,16.4,0.0906
1015.0,465000.0, 9.490,1 maand,Benedenwoning,1983,49.0,168.0,,-,-,1200.0,1100.0,429.0,230.0,194.0,577.0,74.0,176.0,95.0,601.0,616.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1016.0,825000.0, 6.250,9 maanden,Woning,1994,132.0,496.0,,4,2,,,,,,,,,,,,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1082.0,44000.0,-,2 maanden,Garage,-,,,,0,0,994.0,1200.0,732.0,307.0,284.0,745.0,193.0,401.0,81.0,275.0,1200.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1018.0,325000.0, 5.508,3 maanden,Woning,1983,59.0,184.0,,2,1,1200.0,2600.0,382.0,52.0,203.0,1000.0,362.0,413.0,450.0,611.0,1100.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1069.0,375000.0, 4.261,7 maanden,Bovenwoning,2006,88.0,282.0,,3,2,,,,,,,,,,,,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1024.0,210000.0, 3.559,2 maanden,Benedenwoning,1965,59.0,,,3,2,,,,,,,,,,,,12.21,0.8944918541505041,6.529,0.24,0.14,0.29,0.21,0.13,0.34,0.09,0.57,5.44,0.42,0.18,0.4,"2,2",0.63,0.11,0.49,0.4,16.8,0.1104
1019.0,469000.0,,,-,2001,109.0,264.0,,3,1,,,,,,,,,,,,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1095.0,625000.0, 4.808,1 maand,Penthouse,1997,130.0,360.0,,4,-,772.0,1800.0,278.0,37.0,71.0,261.0,353.0,239.0,43.0,378.0,923.0,10.415,1.016456921587609,11.168,0.18,0.13,0.36,0.23,0.1,0.32,0.11,0.57,5.42,0.55,0.18,0.28,"1,9",0.63,0.11,0.42,0.47,15.8,0.1503
1018.0,60000.0, 723,1 maand,Garage,2011,83.0,,,-,-,1300.0,2300.0,651.0,447.0,132.0,947.0,114.0,276.0,162.0,210.0,744.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1053.0,200000.0, 6.452,26 dagen,Woon-/winkelpand,1910,31.0,96.0,,2,1,2300.0,464.0,190.0,494.0,108.0,664.0,132.0,226.0,78.0,455.0,1100.0,6.775,0.9882525697503672,27.167,0.11,0.12,0.41,0.27,0.1,0.52,0.17,0.31,4.455,0.68,0.16,0.16,"1,5",0.69,0.14,0.43,0.43,17.1,0.1101
1052.0,0.0,-,21 dagen,Appartement,1896,51.0,2.367,49.0,-,1,1700.0,589.0,447.0,331.0,163.0,35.0,376.0,115.0,110.0,346.0,624.0,7.825,1.0,22.079,0.1,0.1,0.45,0.25,0.09,0.6,0.19,0.21,5.065,0.66,0.19,0.15,"1,5",0.73,0.18,0.42,0.4,18.3,0.0806
1018.0,400000.0, 5.882,1 maand,Benedenwoning,1906,68.0,186.0,,-,-,,,,,,,,,,,,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1055.0,600000.0, 5.172,4 maanden,Benedenwoning + bovenwoning,-,116.0,,,5,-,1400.0,1200.0,222.0,448.0,107.0,944.0,308.0,283.0,205.0,709.0,2100.0,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
,490000.0,,,-,2011,99.0,297.0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063.0,315000.0, 3.029,1 maand,Eengezinswoning,1953,104.0,,,5,4,1200.0,463.0,294.0,148.0,330.0,979.0,40.0,487.0,845.0,997.0,4100.0,9.185,1.0629213483146067,9.627,0.2,0.15,0.34,0.21,0.11,0.27,0.1,0.63,4.54,0.51,0.17,0.32,"2,0",0.6,0.1,0.45,0.45,16.2,0.1306
1082.0,469000.0, 3.608,2 maanden,Bovenwoning,1968,130.0,399.0,,4,3,1300.0,940.0,240.0,130.0,364.0,702.0,402.0,163.0,374.0,591.0,1600.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1015.0,319000.0, 9.667,12 maanden,Woonboot,1900,33.0,83.0,1.0,2,1,754.0,1400.0,318.0,194.0,243.0,489.0,68.0,177.0,309.0,520.0,769.0,6.805,1.133228840125392,13.56,0.09,0.12,0.38,0.3,0.11,0.62,0.3,0.08,4.495,0.65,0.23,0.12,"1,5",0.69,0.44,0.26,0.3,30.2,0.01
1079.0,0.0,-,1 maand,Benedenwoning,1922,83.0,362.0,,3,2,733.0,890.0,749.0,167.0,94.0,494.0,85.0,149.0,241.0,63.0,727.0,8.635,0.8530042918454935,9.002,0.11,0.11,0.42,0.24,0.13,0.64,0.17,0.19,5.545,0.63,0.21,0.17,"1,6",0.73,0.19,0.42,0.39,18.6,0.0706
1079.0,0.0,-,1 maand,Appartement,1922,80.0,288.0,,3,2,733.0,890.0,749.0,167.0,94.0,494.0,85.0,149.0,241.0,63.0,727.0,8.635,0.8530042918454935,9.002,0.11,0.11,0.42,0.24,0.13,0.64,0.17,0.19,5.545,0.63,0.21,0.17,"1,6",0.73,0.19,0.42,0.39,18.6,0.0706
1075.0,750000.0,-,1 maand,Appartement,1906,,190.0,,3,2,1800.0,421.0,222.0,622.0,309.0,407.0,171.0,178.0,161.0,310.0,1400.0,5.235,0.9885931558935362,8.225,0.19,0.1,0.35,0.26,0.1,0.64,0.26,0.1,2.675,0.5,0.22,0.28,"2,0",0.74,0.44,0.28,0.28,33.3,0.020499999999999997
1092.0,280000.0, 6.364,1 maand,Bovenwoning,1896,44.0,150.0,,-,1,982.0,1200.0,657.0,227.0,84.0,391.0,2.0,264.0,167.0,202.0,994.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
1086.0,1020000.0, 4.513,6 maanden,Villa,2009,226.0,752.0,243.0,6,5,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1072.0,450000.0,-,2 maanden,Appartement,1906,,225.0,,2,1,1700.0,391.0,589.0,90.0,203.0,176.0,76.0,360.0,24.0,369.0,1100.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1073.0,875000.0, 8.255,18 dagen,Appartement,-,106.0,,,4,-,1800.0,775.0,262.0,335.0,118.0,548.0,38.0,319.0,90.0,385.0,693.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1073.0,475000.0, 6.419,18 dagen,Benedenwoning,-,74.0,,,3,-,,,,,,,,,,,,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1034.0,200000.0, 2.667,2 maanden,Appartement,1977,75.0,,,3,2,,,,,,,,,,,,12.51,0.9201841903300078,7.553,0.21,0.12,0.26,0.25,0.15,0.43,0.09,0.48,5.675,0.43,0.21,0.37,"2,2",0.63,0.11,0.46,0.43,16.4,0.1007
1098.0,346000.0,-,4 maanden,Eengezinswoning,-,,,2.055,10,5,1200.0,967.0,874.0,224.0,179.0,319.0,494.0,122.0,217.0,543.0,1900.0,13.51,0.9122434536447275,4.798,0.18,0.14,0.33,0.25,0.1,0.72,0.16,0.12,6.91,0.48,0.22,0.3,"2,0",0.78,0.34,0.39,0.27,23.2,0.0203
1025.0,275000.0, 4.508,2 maanden,Eengezinswoning,1931,61.0,270.0,106.0,-,1,,,,,,,,,,,,1.905,,11.448,0.13,0.12,0.24,0.32,0.19,0.77,0.09,0.14,945.0,0.39,0.26,0.34,"2,0",0.64,0.07,0.46,0.47,15.2,0.0706
1079.0,935000.0,-,20 dagen,Appartement,2017,,512.0,,5,4,,,,,,,,,,,,13.705,0.8557887610020312,10.175,0.13,0.11,0.4,0.23,0.13,0.71,0.19,0.1,8.065,0.57,0.22,0.21,"1,7",0.77,0.32,0.39,0.29,22.6,0.03
1082.0,350000.0, 5.224,8 maanden,Appartement,1965,67.0,200.0,67.0,3,1,845.0,1100.0,815.0,444.0,255.0,894.0,131.0,409.0,116.0,147.0,1100.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1094.0,235000.0, 5.732,4 maanden,Studio,1913,41.0,,,2,-,548.0,2100.0,230.0,181.0,85.0,718.0,161.0,338.0,282.0,196.0,469.0,12.055,1.0668380462724936,25.52,0.15,0.14,0.43,0.21,0.07,0.34,0.13,0.53,6.855,0.6,0.18,0.22,"1,8",0.63,0.09,0.42,0.49,15.5,0.1309
1068.0,0.0,-,2 maanden,Appartement,2003,45.0,,,2,-,2400.0,1100.0,93.0,46.0,115.0,1100.0,56.0,13.0,46.0,491.0,5300.0,15.105,0.905993690851735,9.515,0.14,0.13,0.27,0.22,0.23,0.46,0.11,0.43,8.175,0.52,0.25,0.23,"1,8",0.65,0.14,0.43,0.43,16.9,0.0707
,320000.0, 2.807,5 dagen,Eengezinswoning,1988,114.0,400.0,193.0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074.0,342500.0,-,Nieuw,Woonboot,-,,,,3,-,,,,,,,,,,,,7.805,0.9415422885572141,22.164,0.13,0.12,0.34,0.31,0.11,0.47,0.17,0.36,4.64,0.6,0.18,0.22,"1,7",0.64,0.14,0.41,0.45,17.0,0.1401
1087.0,19000.0,,,-,-,,,,-,-,3000.0,2700.0,326.0,921.0,29.0,3800.0,2600.0,299.0,252.0,515.0,5300.0,3.66,0.921259842519685,4.518,0.3,0.1,0.46,0.11,0.03,0.46,0.11,0.43,1.565,0.39,0.16,0.45,"2,3",0.78,,,,,0.0701
1095.0,510000.0,,,-,-,110.0,300.0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073.0,900000.0, 5.172,22 dagen,Woning,-,174.0,,,4,-,1300.0,610.0,145.0,163.0,102.0,320.0,125.0,70.0,189.0,438.0,322.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1016.0,2760000.0, 11.795,2 maanden,Woning,1005,234.0,,,-,-,,,,,,,,,,,,6.805,1.133228840125392,13.56,0.09,0.12,0.38,0.3,0.11,0.62,0.3,0.08,4.495,0.65,0.23,0.12,"1,5",0.69,0.44,0.26,0.3,30.2,0.01
1051.0,389000.0, 6.483,2 maanden,Appartement,1917,60.0,246.0,,-,-,2100.0,470.0,621.0,416.0,313.0,440.0,212.0,114.0,412.0,664.0,1100.0,11.92,1.0135135135135136,25.329,0.13,0.1,0.45,0.25,0.07,0.55,0.18,0.27,7.45,0.64,0.17,0.18,"1,6",0.74,0.17,0.44,0.39,18.0,0.0909
1017.0,1835000.0, 7.809,12 maanden,Bovenwoning,1005,235.0,,,5,3,1500.0,1600.0,56.0,2.0,136.0,573.0,82.0,366.0,214.0,133.0,441.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
,295000.0, 2.783,3 maanden,Eengezinswoning,1985,106.0,337.0,102.0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031.0,675000.0, 5.819,2 maanden,Boerderij,1928,116.0,372.0,,4,-,1500.0,3100.0,436.0,242.0,292.0,221.0,264.0,102.0,204.0,1600.0,1500.0,9.38,0.9872881355932204,7.877,0.17,0.13,0.32,0.26,0.12,0.51,0.09,0.4,4.935,0.51,0.19,0.3,"1,9",0.62,0.07,0.43,0.5,14.9,0.1304
1019.0,475000.0, 4.524,4 maanden,Appartement,1993,105.0,320.0,,4,3,2000.0,2000.0,623.0,479.0,352.0,1100.0,506.0,476.0,604.0,449.0,1000.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1011.0,2250000.0, 9.146,4 maanden,Villa,2015,246.0,,,5,-,1100.0,2000.0,503.0,167.0,167.0,1100.0,149.0,551.0,81.0,100.0,669.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
,1680000.0, 4.590,1 maand,Villa,-,366.0,,,7,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1165864.0, 5.525,1 maand,Herenhuis,-,211.0,,,7,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,350000.0, 3.241,1 maand,Eengezinswoning,-,108.0,,,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1130177.0, 5.540,1 maand,Herenhuis,-,204.0,,,7,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1028685.0, 4.434,1 maand,Woning,-,232.0,,,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,795000.0, 4.676,1 maand,Appartement,-,170.0,,,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,625000.0, 3.676,1 maand,Appartement,-,170.0,,,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077.0,499000.0, 4.892,4 maanden,Appartement,1957,102.0,306.0,,3,2,420.0,402.0,385.0,334.0,204.0,64.0,535.0,557.0,123.0,610.0,89.0,1.25,,1.067,0.16,0.1,0.27,0.25,0.22,0.63,0.25,0.12,715.0,0.59,0.2,0.21,"1,8",0.73,0.59,0.27,0.14,37.3,0.0
1087.0,275000.0, 3.929,3 maanden,Bovenwoning,2006,70.0,226.0,,2,1,,,,,,,,,,,,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1035.0,2800000.0,-,7 dagen,Boerderij,1908,,,,-,-,4000.0,410.0,1200.0,718.0,626.0,2100.0,445.0,744.0,1000.0,1000.0,1800.0,2.9,0.9141914191419143,2.166,0.17,0.11,0.23,0.34,0.15,0.77,0.1,0.13,1.26,0.27,0.33,0.4,"2,3",0.75,0.21,0.37,0.42,18.3,0.0207
1074.0,525000.0, 7.500,2 maanden,Appartement,-,70.0,,,4,-,985.0,763.0,219.0,421.0,130.0,289.0,245.0,402.0,93.0,309.0,159.0,7.805,0.9415422885572141,22.164,0.13,0.12,0.34,0.31,0.11,0.47,0.17,0.36,4.64,0.6,0.18,0.22,"1,7",0.64,0.14,0.41,0.45,17.0,0.1401
1056.0,575000.0, 6.389,2 maanden,Benedenwoning,-,90.0,,,4,-,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1064.0,0.0,-,23 dagen,Appartement,1963,76.0,244.0,,3,2,1600.0,226.0,663.0,631.0,325.0,122.0,732.0,239.0,301.0,780.0,3600.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1055.0,500000.0,-,8 dagen,Boerderij,-,,304.0,,5,3,1600.0,514.0,273.0,194.0,194.0,506.0,276.0,223.0,210.0,364.0,2200.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1023.0,359000.0,-,2 maanden,Woonboot,-,,,,3,-,,,,,,,,,,,,2.12,1.009478672985782,,0.19,0.09,0.21,0.36,0.16,0.88,0.09,0.03,895.0,0.29,0.32,0.39,"2,4",0.76,0.36,0.34,0.3,24.3,0.0005
1072.0,0.0,-,2 maanden,Appartement,1892,60.0,184.0,,3,2,1900.0,517.0,377.0,103.0,120.0,137.0,107.0,166.0,177.0,208.0,960.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1013.0,500000.0, 5.747,6 maanden,Woon-/winkelpand,1005,87.0,,,2,-,1300.0,1700.0,184.0,162.0,143.0,162.0,450.0,175.0,232.0,838.0,1500.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
1017.0,899000.0,-,7 maanden,Appartement,-,,297.0,,3,2,1800.0,812.0,148.0,642.0,330.0,320.0,7.0,219.0,182.0,217.0,292.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
1077.0,750000.0, 6.356,2 maanden,Bovenwoning,1932,118.0,414.0,,-,-,882.0,664.0,667.0,186.0,283.0,359.0,411.0,149.0,179.0,576.0,795.0,8.165,0.8791714614499425,9.239,0.18,0.11,0.29,0.27,0.16,0.65,0.27,0.08,4.105,0.47,0.25,0.28,"2,0",0.71,0.55,0.23,0.22,38.8,0.0005
1081.0,799000.0, 4.963,27 dagen,Herenhuis,1998,161.0,,,4,3,1600.0,1600.0,1500.0,740.0,405.0,892.0,654.0,67.0,85.0,579.0,1600.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1015.0,0.0,-,1 maand,Appartement,1984,111.0,366.0,,5,4,1300.0,939.0,456.0,99.0,172.0,385.0,56.0,291.0,100.0,398.0,482.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1054.0,799000.0, 7.683,0 maanden,Appartement,1895,104.0,,,5,2,2300.0,574.0,221.0,602.0,151.0,723.0,116.0,105.0,174.0,398.0,918.0,7.115,0.9203778677462888,21.356,0.13,0.11,0.44,0.25,0.07,0.66,0.22,0.12,4.46,0.64,0.19,0.18,"1,6",0.76,0.31,0.37,0.32,22.3,0.0405
1054.0,315000.0, 6.429,0 maanden,Appartement,1900,49.0,,,1,1,2000.0,1200.0,538.0,288.0,230.0,321.0,138.0,117.0,178.0,261.0,1700.0,7.235,0.9462365591397849,23.819,0.11,0.11,0.5,0.22,0.06,0.65,0.22,0.13,4.675,0.64,0.21,0.16,"1,5",0.76,0.26,0.39,0.35,20.3,0.05
1086.0,615000.0, 4.212,9 maanden,Woonboot,2009,146.0,,,5,4,2400.0,1100.0,2000.0,261.0,98.0,2700.0,426.0,332.0,267.0,736.0,3100.0,11.67,0.985531914893617,10.148,0.34,0.07,0.42,0.14,0.02,0.54,0.11,0.35,4.445,0.3,0.18,0.53,"2,6",0.81,0.37,0.4,0.23,23.4,0.05
1095.0,360000.0, 4.737,1 maand,Appartement,2015,76.0,244.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096.0,34000.0,,,-,1997,91.0,,,-,-,214.0,765.0,841.0,598.0,379.0,306.0,87.0,76.0,417.0,248.0,1100.0,2.01,,,0.04,0.42,0.35,0.15,0.04,0.63,0.18,0.19,1.48,0.8,0.15,0.06,"1,3",0.67,0.28,0.16,0.56,24.7,0.0005
1091.0,374500.0, 6.809,1 maand,Woning,1928,55.0,217.0,,3,2,482.0,755.0,514.0,51.0,48.0,386.0,293.0,236.0,259.0,223.0,757.0,9.295,1.018458197611292,25.2,0.17,0.16,0.37,0.24,0.07,0.35,0.13,0.52,4.955,0.55,0.18,0.27,"1,9",0.63,0.11,0.44,0.45,16.1,0.1407
1019.0,350000.0, 5.645,4 maanden,Woonboot,1998,62.0,,,3,-,1800.0,2700.0,429.0,300.0,300.0,337.0,573.0,280.0,152.0,119.0,1100.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
,200000.0, 2.439,1 maand,Benedenwoning,1970,82.0,240.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071.0,1850000.0, 8.981,1 maand,Woning,-,206.0,,,8,-,1700.0,1100.0,124.0,325.0,51.0,481.0,152.0,237.0,123.0,372.0,1500.0,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1017.0,1000000.0, 6.757,4 maanden,Appartement,1680,148.0,402.0,,3,2,1900.0,1400.0,234.0,255.0,257.0,276.0,207.0,127.0,236.0,182.0,601.0,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1017.0,850000.0, 6.693,4 maanden,Woning,1680,127.0,349.0,,3,2,1900.0,1400.0,225.0,248.0,248.0,267.0,207.0,136.0,241.0,189.0,597.0,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1017.0,1800000.0, 6.545,4 maanden,Woning,1680,275.0,751.0,,6,4,1900.0,1400.0,224.0,247.0,248.0,266.0,206.0,137.0,241.0,189.0,597.0,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1011.0,595000.0, 5.313,8 maanden,Woon-/winkelpand,1005,112.0,,,-,-,365.0,1800.0,64.0,250.0,280.0,610.0,72.0,137.0,57.0,187.0,411.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1072.0,385000.0, 6.638,1 maand,Appartement,1922,58.0,,,-,-,1400.0,152.0,809.0,415.0,94.0,451.0,171.0,243.0,331.0,245.0,1300.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
