,app,area,houseTypeValue,lotSize,price,street,zipcode,PricePA,Country
1641,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1642,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1643,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1644,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1645,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1646,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1647,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1648,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1649,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1650,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1651,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1652,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1653,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1654,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1655,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1656,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1657,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1658,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1659,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1660,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1661,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1662,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1663,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1664,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1665,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1666,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1667,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1668,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1669,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1670,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1671,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1672,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1673,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1674,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1675,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1676,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1677,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1678,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1679,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1680,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1681,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1682,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1683,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1684,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1685,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1686,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1687,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1688,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1689,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1690,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1691,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1692,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1693,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1694,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1695,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1696,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1697,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1698,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1699,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1700,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1701,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1702,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1703,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1704,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1705,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1706,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1707,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1708,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1709,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1710,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1711,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1712,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1713,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1714,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1715,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1716,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1717,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1718,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1719,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1720,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1721,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1722,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1723,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1724,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1725,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1726,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1727,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1728,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1729,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1730,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1731,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1732,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1733,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1734,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1735,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1736,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1737,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1738,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1739,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1740,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1741,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1742,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1743,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1744,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1745,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1746,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1747,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1748,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1749,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1750,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1751,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1752,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1753,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1754,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1755,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1756,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1757,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1758,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1759,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1760,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1761,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1762,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1763,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1764,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1765,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1766,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1767,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1768,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1769,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1770,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1771,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1772,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1773,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1774,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1775,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1776,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1777,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1778,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1779,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1780,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1781,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1782,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1783,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1784,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1785,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1786,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1787,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1788,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1789,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1790,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1791,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1792,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1793,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1794,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1795,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1796,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1797,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1798,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1799,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1800,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1801,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1802,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1803,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1804,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1805,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1806,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1807,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1808,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1809,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1810,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1811,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1812,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1813,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1814,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1815,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1816,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1817,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1818,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1819,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1820,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1821,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1822,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1823,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1824,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1825,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1826,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1827,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1828,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1829,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1830,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1831,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1832,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1833,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1834,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1835,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1836,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1837,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1838,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1839,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1840,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1841,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1842,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1843,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1844,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1845,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1846,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1847,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1848,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1849,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1850,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1851,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1852,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1853,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1854,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1855,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1856,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1857,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1858,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1859,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1860,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1861,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1862,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1863,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1864,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1865,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1866,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1867,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1868,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1869,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1870,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1871,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1872,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1873,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1874,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1875,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1876,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1877,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1878,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1879,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1880,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1881,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1882,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1883,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1884,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1885,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
